val_loss,val_acc,train_loss,train_acc
0.66466840,0.62000000,0.67824045,0.58375001
0.65863547,0.62999999,0.66468523,0.62750001
0.65587312,0.64500000,0.65735049,0.64750001
0.65451337,0.64500000,0.65304832,0.64750001
0.65386905,0.64500000,0.65017179,0.65000001
0.65347147,0.64500000,0.64848528,0.65000000
0.65315504,0.64500000,0.64689888,0.65000000
0.65285951,0.64500000,0.64585671,0.65000001
0.65254894,0.64500000,0.64462224,0.65000001
0.65215655,0.64500000,0.64360918,0.65000001
