val_loss,val_acc,train_loss,train_acc
0.73265170,0.36000000,0.75617098,0.38875000
0.69892196,0.51000000,0.69906713,0.50750000
0.68220821,0.55000000,0.67921270,0.57625000
0.67274372,0.59500001,0.67128637,0.60125000
0.66591622,0.60500000,0.65714490,0.61500000
0.66285551,0.63000000,0.65852995,0.63875001
0.66065028,0.64500000,0.65386349,0.64250001
0.65883882,0.64999999,0.65699448,0.64125001
0.65746002,0.65499999,0.64843613,0.65125001
0.65626156,0.65499999,0.64825882,0.63750001
