val_loss,val_acc,train_loss,train_acc
4.84684753,0.49000000,5.34646231,0.45000000
4.43113470,0.60000001,4.64215016,0.50500000
4.19954729,0.64500000,4.28217766,0.55000001
4.04071665,0.63000000,4.05751380,0.57750000
3.91295564,0.63500000,3.88915779,0.61750001
3.80365163,0.63500000,3.74786139,0.62875001
3.70531154,0.63500000,3.62232284,0.63750000
3.61484647,0.64000000,3.50762008,0.64125001
3.53003848,0.64000000,3.40181936,0.64375000
3.45091772,0.64000000,3.30321288,0.64375001
