val_loss,val_acc,train_loss,train_acc
0.68131845,0.57499999,0.71504774,0.47000001
0.67041358,0.61000000,0.69219710,0.53874999
0.66433999,0.62500000,0.67773046,0.57375001
0.66100073,0.63999999,0.66839008,0.60000000
0.65914378,0.63999999,0.66227335,0.61750000
0.65818359,0.64500000,0.65795114,0.63000000
0.65766087,0.64500000,0.65500160,0.64000001
0.65733740,0.64500000,0.65292510,0.64125000
0.65708685,0.64500000,0.65123142,0.65000001
0.65689196,0.64500000,0.64983726,0.64875000
