val_loss,val_acc,train_loss,train_acc
25.93109322,0.63500001,27.55627012,0.52875000
24.11882591,0.64500000,24.56965780,0.61000000
22.62742567,0.64500000,22.71072805,0.63500000
21.30882311,0.64500000,21.08009589,0.65375001
20.11222315,0.64500000,19.61050200,0.64750001
19.03759432,0.64500000,18.28029335,0.64875000
18.05344582,0.64500000,17.06975269,0.65000000
17.16544724,0.64500000,15.96611339,0.65000002
16.31816769,0.64500000,14.95434129,0.65000000
15.53447747,0.64500000,14.02133393,0.65000000
