val_loss,val_acc,train_loss,train_acc
0.70367309,0.49500000,0.72812155,0.45750000
0.68395711,0.53500000,0.69634777,0.52875000
0.67312364,0.59999999,0.67798777,0.58500001
0.66678388,0.61500001,0.67410538,0.60375001
0.66277938,0.64000000,0.66591626,0.63500000
0.66036192,0.64000000,0.66466643,0.62375001
0.65876971,0.64000000,0.66016575,0.62750001
0.65741308,0.64000000,0.65130011,0.64625001
0.65622170,0.64000000,0.65729252,0.63750001
0.65526545,0.64000000,0.65550646,0.64125001
