val_loss,val_acc,train_loss,train_acc
0.45690514,0.95500000,0.54473162,0.81000000
0.35901626,0.95500000,0.40687670,0.95125001
0.30080020,0.95500000,0.32906808,0.96125000
0.26477363,0.95500000,0.27271095,0.96375000
0.24046871,0.95500000,0.24147849,0.96375000
0.22407530,0.95500000,0.22368742,0.96375000
0.21267649,0.95500000,0.20397404,0.96375000
0.20466006,0.95500000,0.19616253,0.96375000
0.19877430,0.95500000,0.18353893,0.96374999
0.19425375,0.95500000,0.17972836,0.96375000
