val_loss,val_acc,train_loss,train_acc
0.57116605,0.91000000,0.65252087,0.65875000
0.43138600,0.95500000,0.45832724,0.94875000
0.35042944,0.95500000,0.35132380,0.96250000
0.30049288,0.95500000,0.28781445,0.96375000
0.26805091,0.95500000,0.24775841,0.96375000
0.24639759,0.95500000,0.22132118,0.96374999
0.23140397,0.95500000,0.20326743,0.96375000
0.22066699,0.95500000,0.19048962,0.96375000
0.21290496,0.95500000,0.18124422,0.96375000
0.20719148,0.95500000,0.17441237,0.96375000
