val_loss,val_acc,train_loss,train_acc
0.58696061,0.75000000,0.61201065,0.73125000
0.58238455,0.75000000,0.58802287,0.73875000
0.58075427,0.75000000,0.56449614,0.74125000
0.57762150,0.75000000,0.56962505,0.74125000
0.57553281,0.75000000,0.56282830,0.74125000
0.57260927,0.75000000,0.55872641,0.74125000
0.57184313,0.75000000,0.55754501,0.74125000
0.56799845,0.75000000,0.55859667,0.74000000
0.56603200,0.75000000,0.55050908,0.74125000
0.56516930,0.75000000,0.54884711,0.74125000
