val_loss,val_acc,train_loss,train_acc
14.18181458,0.74500000,15.21986337,0.66875000
12.46430826,0.75000000,13.27434245,0.74125000
10.89380889,0.75000000,11.58940941,0.74125000
9.43613200,0.75000000,10.03817041,0.74125000
8.08046026,0.75000000,8.60087240,0.74125000
6.83398349,0.75000000,7.27248564,0.74125000
5.69837272,0.75000000,6.06172975,0.74125000
4.68117290,0.75000000,4.97508454,0.74125000
3.78193735,0.75000000,4.01321620,0.74125000
2.99967062,0.75000000,3.17833430,0.74125000
