val_loss,val_acc,train_loss,train_acc
15.32188587,0.75000000,16.70757033,0.73250000
13.00108242,0.75000000,13.97159052,0.74125000
10.94871573,0.75000000,11.74104555,0.74125000
9.11448865,0.75000000,9.76593614,0.74125000
7.49475543,0.75000000,8.02034377,0.74125000
6.06333916,0.75000000,6.48694090,0.74125000
4.81908247,0.75000000,5.15351467,0.74125000
3.75734148,0.75000000,4.01618987,0.74125000
2.87135326,0.75000000,3.06872799,0.74125000
2.15663581,0.75000000,2.30153731,0.74125000
