val_loss,val_acc,train_loss,train_acc
0.62225017,0.74499999,0.65986389,0.61375000
0.59846462,0.74999999,0.63404568,0.69625000
0.58486134,0.74999999,0.60883119,0.73000000
0.57751617,0.74999999,0.59501947,0.74000001
0.57278734,0.74999999,0.59519240,0.73750000
0.56932482,0.74999999,0.59343051,0.73250000
0.56701641,0.74999999,0.58132791,0.73875000
0.56534332,0.74999999,0.58238692,0.73875000
0.56402713,0.74999999,0.58717537,0.73999999
0.56291759,0.74999999,0.58160280,0.74250000
