val_loss,val_acc,train_loss,train_acc
5.01429844,0.73999999,5.33874795,0.69375001
4.59128058,0.74499999,4.60077906,0.72750000
4.36148167,0.74999999,4.23270845,0.73875001
4.20439577,0.74999999,4.00279105,0.74000000
4.07959545,0.74999999,3.82895778,0.74125000
3.97180450,0.74999999,3.68144061,0.74125000
3.87454695,0.74999999,3.54940590,0.74125000
3.78516227,0.74999999,3.42831099,0.74125000
3.70170414,0.74999999,3.31609195,0.74125000
3.62394786,0.74999999,3.21154021,0.74125000
