val_loss,val_acc,train_loss,train_acc
0.68202046,0.54000000,0.70178676,0.51000000
0.63419929,0.74499999,0.63984689,0.66750000
0.60803694,0.72999999,0.60821276,0.71750000
0.59291214,0.73999999,0.59080320,0.73500001
0.58391809,0.74999999,0.58103946,0.73875001
0.57830286,0.74999999,0.57530941,0.74000001
0.57459271,0.74999999,0.57176671,0.74125000
0.57196543,0.74999999,0.56925917,0.74125000
0.57027946,0.74999999,0.56752649,0.74125000
0.56870574,0.74999999,0.56607923,0.74125000
