val_loss,val_acc,train_loss,train_acc
0.64953020,0.65500000,0.65725655,0.60250000
0.62361880,0.68500000,0.63152478,0.65375001
0.60579172,0.73000000,0.61480834,0.68750001
0.59354909,0.73000000,0.60382079,0.70875000
0.58478151,0.73000000,0.59654307,0.72250000
0.57851030,0.73500000,0.59119688,0.72375000
0.57364178,0.73000000,0.58739345,0.73125000
0.56999831,0.73500000,0.58444803,0.73500000
0.56716402,0.73000000,0.58212617,0.73500000
0.56490386,0.73500000,0.58030412,0.73625000
