val_loss,val_acc,train_loss,train_acc
0.63077195,0.69241880,0.76861846,0.68615494
0.61519656,0.70317114,0.64228178,0.68752709
0.61442066,0.69883811,0.63381089,0.68821717
0.61310311,0.69874182,0.63080685,0.68723821
0.60300962,0.70326743,0.63069136,0.68820915
0.61023414,0.69135961,0.62996733,0.68775979
0.61140405,0.69209783,0.62928685,0.68629937
0.60392898,0.68388112,0.62776901,0.68767955
0.60366721,0.70243292,0.62859171,0.68722216
